"","x"
"103",1.31135744018331
"104",2.88254233648362
"105",1.67191240696422
"106",1.52489514483265
"107",0.0676272599573147
"108",-2.43352498876252
"109",0.927749033009803
"110",4.74642935390527
"111",0.620965821086098
"112",-1.80356759056334
"113",0.0442588191890299
"114",-0.0185879456899369
"115",-2.38188785008288
"116",0.0130926655956629
"117",1.95916982303884
"118",-1.44354884884792
"119",-3.45114233911033
"120",-0.19084327477352
"121",1.42469393940033
"122",0.875547712910479
"123",0.834612222108577
"124",2.83935356555426
"125",-0.893593749011921
"126",0.0812830263336735
"127",0.951552788267585
"128",-1.37195897855648
"129",-1.97535763456878
"130",-4.23781282931998
"131",-3.26259782714715
"132",-2.17102586416161
"133",-1.35507241711428
"134",0.172615312388333
"135",3.16701686264983
"136",-3.67413653125374
"137",-1.96589456932628
"138",1.90497831956496
"139",-2.2493675711299
"140",0.184131460408753
"141",0.512764096267321
"142",1.15271369777442
"143",1.9383263987068
"144",3.77579220749528
"145",5.67593518926485
"146",1.02660885682428
"147",-1.65085138658001
"148",-2.01069247948653
"149",0.130581238603584
"150",-0.364480795960257
"151",1.50785510216014
"152",-0.478658808359052
"153",-3.14723804046064
"154",-2.51331610097853
"155",0.15088849292672
"156",1.35254848443892
"157",0.786747642515604
"158",-1.40056884757175
"159",2.69851302317759
"160",3.96287807095433
"161",0.337150133470754
"162",0.221527058053261
"163",0.728128153253089
"164",0.584523209878192
"165",-0.207411386012215
"166",-1.18933388383037
"167",1.16129144888058
"168",-1.06094465885132
"169",-1.38147147662525
"170",1.31363206185973
"171",2.68522294243391
"172",0.130952433222523
"173",-1.90940482282406
"174",-0.000175483596953963
"175",-0.214210057791592
"176",-3.6437847427629
"177",-2.22626182428562
"178",2.35484474369967
"179",1.15617841566352
"180",0.651396573233068
"181",-0.374360053634618
"182",1.00091151935417
"183",0.268857146357057
"184",0.447084664848408
"185",-0.282969050818686
"186",-0.403311348389285
"187",-0.479859098775686
"188",2.84745237128601
"189",-0.560827657776327
"190",-0.961769151273786
"191",-1.15439129678113
"192",-1.11070481143807
"193",-2.69119686852618
"194",-1.21963369007334
"195",-2.11708324136473
"196",-2.18029629607337
"197",2.18044252716788
"198",2.03113408160303
"199",0.768141197182982
"200",1.11202280047908
"201",-1.51659743488064
"202",2.10256880034908
"203",1.68142810094045
"204",-1.01963737694845
"205",0.627670739652459
"206",3.40342847418886
"207",3.02263735223156
"208",1.26151327408237
"209",2.32821913657802
"210",0.603371738835453
"211",-1.68088972532558
"212",-3.70799467091477
"213",-1.71138805139051
"214",-0.424394890209672
"215",4.14606921173665
"216",1.59152351088646
"217",-2.30423128573043
"218",-3.12026606603089
"219",0.239939930605503
"220",1.80127220197805
"221",0.319662889424589
"222",2.1225706356745
"223",3.53815229673746
"224",0.614996690234693
"225",-1.83119883521308
"226",2.87872965424605
"227",-0.506462160782655
"228",-0.0942204912946325
"229",0.998640313567277
"230",-0.18774038515409
"231",-1.6337088697916
"232",-0.0154003671408082
"233",-0.755416508536064
"234",-0.966048212708407
"235",0.962342675094354
"236",-1.35254619501304
"237",-4.02985428889274
"238",0.524978957140447
"239",3.22132426368271
"240",1.80058203162304
"241",2.92750354685232
"242",0.0380077738643934
"243",-2.11658356119514
"244",-0.363997370343061
"245",-6.71710489276114
"246",-3.8354557893957
"247",0.324107129672969
"248",0.100517070125667
"249",0.450213360881476
"250",0.174896844514679
"251",-2.37423152045128
"252",-2.73359342281961
"253",-2.43095404197248
"254",-1.76158676673845
"255",-4.07496257059722
"256",-1.80548906428335
"257",-0.837177650754086
"258",-0.597286742510123
"259",-0.574119398374538
"260",-1.25022883361594
"261",0.713106586115107
"262",2.94644365293725
"263",2.14169422485323
"264",-2.07156750328851
"265",0.0905077369283016
"266",4.24874573159175
"267",2.94282122779573
"268",-1.72345155258751
"269",-1.38682009365628
"270",-0.166824465569285
"271",0.764564707336794
"272",2.54989838323705
"273",0.849888198344308
"274",0.611196703967225
"275",1.12343600210259
"276",-1.90147861207281
"277",0.784720546679646
"278",-0.320660589269184
"279",0.096928470509854
"280",0.336514528870921
"281",-2.90947183824109
"282",-3.6698364290121
"283",0.878946530796127
"284",4.9312418157517
"285",2.37143079401924
"286",0.400111721649272
"287",-0.613639777960747
"288",-0.55107616351214
"289",1.83978125686472
"290",-3.58558679558694
"291",-0.832178289872039
"292",2.34590660548113
"293",0.00196099881212386
"294",-2.48316326611009
"295",-2.59205162471302
"296",-3.19604438624817
"297",-0.481541550815688
"298",-0.0871318160260289
"299",1.27586625628736
"300",1.47588982906989
"301",-1.28745520260592
"302",0.31959737411335
"303",-0.581947421334495
"304",-3.83231287567667
"305",-0.625289396121632
"306",-1.95567484953563
"307",0.203468806581468
"308",0.134446374140681
"309",1.0110709909094
"310",0.159779508690233
"311",-0.899956118398986
"312",-1.96655792044189
"313",-2.03056041160735
"314",-1.46121368058237
"315",0.668151264524358
"316",1.35176448077855
"317",1.7405777485974
"318",1.62140166613402
"319",-1.02128486695552
"320",-2.00620110912652
"321",-2.26464932889204
"322",-1.6858300684202
"323",0.391474962763123
"324",3.10873078670393
"325",2.34077388656877
"326",-0.269554498149107
"327",-1.55398945596986
"328",1.45601788166233
"329",-0.611122642285734
"330",-1.29155698952098
"331",0.845255659695065
"332",3.1314897437969
"333",0.950774478744057
"334",-2.34984499484277
"335",-1.13813210083197
"336",0.953115401401006
"337",-0.199132823418416
"338",-4.4525607075569
"339",-1.59343830130905
"340",-0.0611898499563023
"341",-3.00344131663652
"342",-6.11722664257891
"343",-2.21500720005426
"344",1.9920902397986
"345",2.4670618919096
"346",1.42824729659657
"347",3.89768002633275
"348",3.2362858673533
"349",0.77959086352506
"350",-1.33220922452595
"351",1.63595027898045
"352",-0.0752571026200675
"353",-3.38366182922853
"354",-0.318106980988322
"355",0.233848549124924
"356",3.56643850258639
"357",3.50411171826283
"358",-0.0947290969062567
"359",-3.94711646917901
"360",-2.87046361382227
"361",2.54805597064467
"362",3.14344820890266
"363",3.00931255737723
"364",2.34718829958292
"365",0.00534161770172403
"366",1.1627893681144
"367",-0.788205307960144
"368",0.48500165614577
"369",1.37553411395813
"370",1.30887331024184
"371",2.8651430069893
"372",-0.512311739030101
"373",0.07907217548903
"374",-0.896550396853799
"375",1.96422808950562
"376",1.00562618030677
"377",-1.43006890232931
"378",-0.152144799220703
"379",-0.167811694833151
"380",-1.20779937955184
"381",-2.77411586471073
"382",0.388872493017405
"383",1.52289095461755
"384",-0.670456470595935
"385",0.226793965650877
"386",3.60276254954145
"387",2.44936645351224
"388",4.93529653249393
"389",2.48505299346108
"390",-0.95378154802471
"391",-0.101698515266982
"392",0.732700296015403
"393",-0.269831033191383
"394",1.67740508174535
"395",2.60015603076174
"396",2.14701120597899
"397",-0.20735175550257
"398",-0.492446064919651
"399",2.27768395022903
"400",1.57827895611842
"401",0.89507871628289
"402",-1.83378734934812
"403",-3.02848371630376
"404",-2.29914463112128
"405",-1.99555978006799
"406",-1.29807105496749
"407",0.641963675369339
"408",3.27497943480867
"409",3.59973596468334
"410",3.20568499367019
"411",0.948147099638193
"412",-0.0516511615042055
"413",1.2660068283187
"414",-0.180425098094973
"415",-1.00749649049665
"416",-1.10233750878623
"417",0.595846278906025
"418",0.896147576165724
"419",1.15555497598339
"420",-0.57123752791305
"421",1.20433074280663
"422",-0.705049739730007
"423",-2.32521564210275
"424",-2.1349494087481
"425",-2.77401731169439
"426",2.6148411056298
"427",3.50958360206591
"428",4.61666286324185
"429",4.65304473757387
"430",1.24075362696951
"431",1.85901219284093
"432",1.11347289325055
"433",-2.18770184334379
"434",0.419890068031932
"435",1.26614362858476
"436",0.547234554517125
"437",0.745168729809115
"438",-0.925543358401498
"439",1.60171463210648
"440",-0.38833763801486
"441",-0.902506715888442
"442",-0.423164152533219
"443",-0.558365298190408
"444",-0.0815140299767604
"445",-2.03263376307174
"446",-0.983378895598697
"447",-1.53652786589758
"448",-1.07012942418428
"449",-0.129548881790834
"450",0.956566877599722
"451",-0.619192053060354
"452",1.59638028143356
"453",2.68309810947434
"454",2.13383744496987
"455",0.62416428082066
"456",0.278397060972115
"457",-0.338930802202386
"458",-1.64073561933698
"459",0.375575948600365
"460",-0.444781278006312
"461",-1.83959286775026
"462",1.60031862850391
"463",1.85869678849237
"464",0.240950202365414
"465",0.778603682502414
"466",4.27155952656332
"467",1.6028969148241
"468",-1.98251453732653
"469",-1.28620711685429
"470",-1.25245336183252
"471",-0.67941196353845
"472",1.17883526852335
"473",-3.12374074868759
"474",-2.35672327021242
"475",-0.187697246401139
"476",-1.2070212024145
"477",-0.828984356232514
"478",-0.708306722939712
"479",-0.932061989862563
"480",0.72038974545072
"481",-2.35072628253619
"482",-0.619161148219951
"483",-0.00719827876849732
"484",0.57118046930008
"485",0.0215698091042961
"486",1.21158087573996
"487",-0.544310893265438
"488",-1.53183349786172
"489",-1.52850066368119
"490",0.256507647030276
"491",3.35732138425663
"492",0.903344090920346
"493",-0.755122292596135
"494",-0.685484783759751
"495",1.75961721059148
"496",3.71813387657957
"497",3.10691147486214
"498",-0.878280809633008
"499",-4.27592952390785
"500",-0.863403059252173
